OBJECTID,SITE_CODE,SITE_NAME,AC,TIPO,HECTAREAS,Shape_Leng,Shape_Area
770,ES6170002,Acantilados de Maro-Cerro Gordo,ANDALUCÍA,C,1912.85016606,23355.5777322,19128501.6606
771,ES6180005,Corredor Ecológico del Río Guadiamar,ANDALUCÍA,B,17013.4609392,370685.872438,170134609.392
772,ES6170008,Sierras de Abdalajís y La Encantada Sur,ANDALUCÍA,B,2745.87926936,47547.3411738,27458792.6936
773,ES6170009,Sierras de Alcaparaín y Aguas,ANDALUCÍA,B,5622.90106887,61870.4742208,56229010.6887
774,ES6130003,Sierra de Santa Eufemia,ANDALUCÍA,B,10656.2183272,53754.2261561,106562183.272
775,ES6110004,Sierra del Oso,ANDALUCÍA,B,12175.5994795,134240.277473,121755994.795
776,ES6110001,Albufera de Adra,ANDALUCÍA,C,131.413666999,5202.56023451,1314136.66999
777,ES6130004,Río Guadalmez,ANDALUCÍA,B,10560.6187878,140144.156613,105606187.878
778,ES6110013,Calares de Sierra de Los Filabres,ANDALUCÍA,B,6615.82880907,60050.4703371,66158288.0907
779,ES6110005,Sierra de Cabrera-Bédar,ANDALUCÍA,B,33705.825585,176620.954248,337058255.85
780,ES6120001,Cola del Embalse de Arcos,ANDALUCÍA,C,154.292443384,7147.90182897,1542924.43384
781,ES6120002,Cola del Embalse de Bornos,ANDALUCÍA,C,817.218488998,21940.300105,8172184.88998
782,ES6110017,Río Antas,ANDALUCÍA,B,50.9755603788,9097.87495705,509755.603788
783,ES6120008,La Breña y Marismas del Barbate,ANDALUCÍA,C,5076.80833802,78669.7246403,50768083.3802
784,ES0000034,Lagunas del Sur de Córdoba,ANDALUCÍA,C,1501.78076604,34103.9216183,15017807.6604
785,ES6150026,Mina Sotiel Coronada,ANDALUCÍA,B,2.35155152612,1017.94957016,23515.5152612
786,ES6150010,Andévalo Occidental,ANDALUCÍA,B,52980.9211728,247831.248434,529809211.728
787,ES6140013,Acantilados y Fondos Marinos Tesorillo-Salobreña,ANDALUCÍA,B,1045.13461878,15086.0928372,10451346.1878
788,ES6170030,Calahonda,ANDALUCÍA,B,1404.16562823,21826.2980956,14041656.2823
789,ES6140007,Sierras del Campanario y Las Cabras,ANDALUCÍA,B,8488.8997568,109937.433436,84888997.568
790,ES6110011,Sierra del Alto de Almagro,ANDALUCÍA,B,6357.45330926,90900.0065715,63574533.0926
791,ES6110012,"Sierras Almagrera, de Los Pinos y El Aguilón",ANDALUCÍA,B,5993.76234618,74821.6369905,59937623.4618
792,ES6170012,Sierra de Camarolos,ANDALUCÍA,B,8690.90649902,94435.0537739,86909064.9902
793,ES6140008,Sierra de Loja,ANDALUCÍA,B,26027.2019336,174277.910041,260272019.336
794,ES6180011,Río Corbones,ANDALUCÍA,B,762.792851184,214223.484157,7627928.51184
795,ES6180013,Río Guadaira,ANDALUCÍA,B,227.096882911,97276.2420067,2270968.82911
796,ES6180014,Salado de Lebrija-Las Cabezas,ANDALUCÍA,B,405.384330705,241278.699133,4053843.30705
797,ES6180007,"Arroyo de Santiago, Salado de Morón y Matabueyes/Garrapata",ANDALUCÍA,B,700.570920515,425676.516335,7005709.20515
798,ES6120021,Río Guadalete,ANDALUCÍA,B,710.337950596,146757.264566,7103379.50596
799,ES6130011,Río Guadamatilla,ANDALUCÍA,B,79.6060592816,29455.9479306,796060.592816
800,ES6140016,Acantilados y Fondos Marinos de La Punta de La Mona,ANDALUCÍA,B,124.918922937,7309.55195566,1249189.22937
801,ES6140014,Acantilados y Fondos Marinos de Calahonda-Castell de Ferro,ANDALUCÍA,B,972.704498913,15253.5532345,9727044.98913
802,ES6110020,Islote de San Andrés,ANDALUCÍA,B,41.7832446702,2373.99528718,417832.446702
803,ES6150009,Doñana Norte y Oeste,ANDALUCÍA,B,18587.3552345,334697.337466,185873552.345
804,ES0000052,Sierra Pelada y Rivera del Aserrador,ANDALUCÍA,C,12234.370008,107926.75861,122343700.08
805,ES6150007,Peñas de Aroche,ANDALUCÍA,C,737.34981548,13551.933291,7373498.1548
806,ES6160004,Laguna Grande,ANDALUCÍA,B,212.001343151,5237.93560776,2120013.43151
807,ES6160002,Alto Guadalquivir,ANDALUCÍA,C,830.481893908,84353.576453,8304818.93908
808,ES0000047,Desierto de Tabernas,ANDALUCÍA,C,11448.4948094,68282.9142478,114484948.094
809,ES6120006,Marismas del Río Palmones,ANDALUCÍA,C,113.050298799,6381.67017747,1130502.98799
810,ES6170007,"Sierras de Tejeda, Almijara y Alhama",ANDALUCÍA,C,40657.29509,169593.010516,406572950.9
811,ES6180006,Laguna de Coripe,ANDALUCÍA,B,75.035646941,3585.67223964,750356.46941
812,ES6120011,Laguna de Los Tollos,ANDALUCÍA,B,100.523068768,3760.26253668,1005230.68768
813,ES6120014,Laguna de Las Canteras y El Tejón,ANDALUCÍA,C,194.469520945,6131.98428537,1944695.20945
814,ES0000048,Punta Entinas-Sabinar,ANDALUCÍA,C,1971.72151846,33187.206711,19717215.1846
815,ES0000024,Doñana,ANDALUCÍA,C,128267.842279,407504.607774,1282678422.79
816,ES0000026,Complejo Endorreico de Espera,ANDALUCÍA,C,519.143968477,12534.2852651,5191439.68477
817,ES0000028,Complejo Endorreico de Chiclana,ANDALUCÍA,C,782.264940218,13655.3667177,7822649.40218
818,ES0000027,Laguna de Medina,ANDALUCÍA,C,351.070923002,7608.28589547,3510709.23002
819,ES0000029,Complejo Endorreico del Puerto de Santa María,ANDALUCÍA,C,255.039412972,7163.69849169,2550394.12972
820,ES0000030,Complejo Endorreico de Puerto Real,ANDALUCÍA,C,887.793181815,15042.4013756,8877931.81815
821,ES6170001,Laguna de La Ratosa,ANDALUCÍA,C,176.149502047,5405.59257919,1761495.02047
822,ES6180001,Complejo Endorreico de Utrera,ANDALUCÍA,C,1066.35318552,14115.3949194,10663531.8552
823,ES6180003,Laguna del Gosque,ANDALUCÍA,C,404.423950435,9312.51428503,4044239.50435
824,ES6110002,Karst en Yesos de Sorbas,ANDALUCÍA,C,2317.76485324,32838.3205581,23177648.5324
825,ES0000045,Sierra Alhamilla,ANDALUCÍA,C,8099.81543426,57953.7708635,80998154.3426
826,ES0000276,Peñón de Zaframagón,ANDALUCÍA,A,322.790044083,9008.37954066,3227900.44083
827,ES0000274,Embalse de Malpasillo,ANDALUCÍA,A,522.386268628,11729.9544438,5223862.68628
828,ES0000273,Embalse de Cordobilla,ANDALUCÍA,A,1457.06262063,19654.8798389,14570626.2063
829,ES0000272,Brazo del Este,ANDALUCÍA,A,1652.78742051,63326.5051009,16527874.2051
830,ES6130017,Alto Guadiato,ANDALUCÍA,A,33964.4387819,118796.949741,339644387.819
831,ES0000025,Marismas del Odiel,ANDALUCÍA,C,6618.08634433,76436.4903513,66180863.4433
832,ES6150001,Laguna de El Portil,ANDALUCÍA,B,1265.60254832,25036.6048496,12656025.4832
833,ES6150002,Enebrales de Punta Umbría,ANDALUCÍA,B,187.567181374,8040.50993913,1875671.81374
834,ES6150003,Estero de Domingo Rubio,ANDALUCÍA,C,343.064823477,17220.0692124,3430648.23477
835,ES6150004,Lagunas de Palos y Las Madres,ANDALUCÍA,B,648.94677857,18733.5449402,6489467.7857
836,ES6150006,Marismas del Río Piedras y Flecha del Rompido,ANDALUCÍA,C,2409.07617069,67523.6990358,24090761.7069
837,ES6150013,Dunas del Odiel,ANDALUCÍA,B,64.4438746607,6500.32147874,644438.746607
838,ES6150017,Marisma de Las Carboneras,ANDALUCÍA,B,263.372550359,15962.0379875,2633725.50359
839,ES6150028,Estuario del Río Piedras,ANDALUCÍA,B,443.180120591,23886.6883913,4431801.20591
840,ES6110014,Artos de El Ejido,ANDALUCÍA,B,264.4469381,18978.2843811,2644469.381
841,ES6150005,Marismas de Isla Cristina,ANDALUCÍA,C,2498.022941,37451.8926337,24980229.41
842,ES0000275,Complejo Endorreico de Lebrija-Las Cabezas,ANDALUCÍA,A,868.503258926,21955.5706601,8685032.58926
843,ES6150012,Dehesa del Estero y Montes de Moguer,ANDALUCÍA,B,2918.92553079,42295.5747033,29189255.3079
844,ES0000035,"Sierras de Cazorla, Segura y Las Villas",ANDALUCÍA,C,209929.923884,471406.144801,2099299238.84
845,ES6170038,Montes de Málaga,ANDALUCÍA,B,4992.84929134,86629.3820535,49928492.9134
846,ES0000049,Los Alcornocales,ANDALUCÍA,C,173619.519552,415162.970396,1736195195.52
847,ES6120031,Ríos Guadiaro y Hozgarganta,ANDALUCÍA,B,380.809226319,88764.2270017,3808092.26319
848,ES6120033,Fondos Marinos Marismas del Río Palmones,ANDALUCÍA,B,87.5530625877,3797.67526238,875530.625877
849,ES6110006,"Ramblas de Gérgal, Tabernas y Sur de Sierra Alhamilla",ANDALUCÍA,B,22845.2695125,237283.040427,228452695.125
850,ES6110007,La Serrata de Cabo de Gata,ANDALUCÍA,B,638.042390086,16447.7123506,6380423.90086
851,ES6120017,Punta de Trafalgar,ANDALUCÍA,B,664.73755736,13137.9497583,6647375.5736
852,ES6120018,Pinar de Roche,ANDALUCÍA,B,727.994969006,33478.581432,7279949.69006
853,ES6120023,Corrales de Rota,ANDALUCÍA,B,59.139856838,4128.08292866,591398.56838
854,ES6130013,Barrancos del Río Retortillo,ANDALUCÍA,B,519.55778795,16722.7206775,5195577.8795
855,ES6140009,Sierra Nevada Noroeste,ANDALUCÍA,B,801.047396633,22951.4615526,8010473.96633
856,ES6140010,Sierra de Baza Norte,ANDALUCÍA,B,1303.91271452,21054.0247179,13039127.1452
857,ES6140011,Sierra de Gualchos-Castell de Ferro,ANDALUCÍA,B,724.864800552,20386.451244,7248648.00552
858,ES6140012,La Malahá,ANDALUCÍA,B,693.357433445,40233.9315923,6933574.33445
859,ES6150016,Acebuchal de Alpízar,ANDALUCÍA,B,81.1828510041,4893.47593072,811828.510041
860,ES6150023,Dehesa de Torrecuadros y Arroyo de Pilas,ANDALUCÍA,B,1033.71706743,49307.2041912,10337170.6743
861,ES6160009,Estribaciones de Sierra Mágina,ANDALUCÍA,B,6108.41576881,112369.538253,61084157.6881
862,ES6180009,Río Viar,ANDALUCÍA,B,13.3501159877,10824.8387061,133501.159877
863,ES6140004,Sierra Nevada,ANDALUCÍA,C,172238.043085,511975.617854,1722380430.85
864,ES6110015,Isla de Alborán,ANDALUCÍA,C,12.2868739617,3111.37838101,122868.739617
865,ES6180017,Campiñas de Sevilla,ANDALUCÍA,A,35734.8966211,109758.876404,357348966.211
866,ES6180002,Complejo Endorreico de La Lantejuela,ANDALUCÍA,B,895.859867362,18619.5869381,8958598.67362
867,ES6130012,Río Zújar,ANDALUCÍA,B,689.993129054,224391.134396,6899931.29054
868,ES6170032,Sierra Blanquilla,ANDALUCÍA,B,617.030450233,19213.1162401,6170304.50233
869,ES6170006,Sierra de Las Nieves,ANDALUCÍA,C,29569.689183,144580.938363,295696891.83
870,ES6170010,Sierras Bermeja y Real,ANDALUCÍA,B,22556.1037057,180976.376847,225561037.057
871,ES6120015,Acebuchales de La Campiña Sur de Cádiz,ANDALUCÍA,B,26488.3953771,240086.108447,264883953.771
872,ES0000050,Sierra de Hornachuelos,ANDALUCÍA,C,59651.3620618,224241.153534,596513620.618
873,ES0000051,Sierra de Aracena y Picos de Aroche,ANDALUCÍA,C,186796.053913,317087.916352,1867960539.13
874,ES0000053,Sierra Morena de Sevilla,ANDALUCÍA,C,177480.735006,377794.246158,1774807350.06
875,ES0000337,Estrecho,ANDALUCÍA,C,19180.7362527,123136.981616,191807362.527
876,ES0000140,Bahía de Cádiz,ANDALUCÍA,C,10629.3992315,135155.178643,106293992.315
877,ES0000016,Ordesa y Monte Perdido,ARAGÓN,C,15797.923374,85841.9058316,157979233.74
878,ES0000149,Posets - Maladeta,ARAGÓN,C,34431.6859587,132824.494615,344316859.587
879,ES2410001,Los Valles - Sur,ARAGÓN,B,22912.5020361,89660.3237841,229125020.361
880,ES2410002,Pico y turberas del Anayet,ARAGÓN,B,408.3345626,8539.93536341,4083345.626
881,ES2410003,Los Valles,ARAGÓN,B,27065.2959991,101231.461388,270652959.991
882,ES2410004,San Juan de la Peña,ARAGÓN,B,1669.98632869,37060.1053317,16699863.2869
883,ES2410005,Guara Norte,ARAGÓN,B,12763.0814931,78526.5047919,127630814.931
884,ES2410006,Bujaruelo - Garganta de los Navarros,ARAGÓN,B,9775.24505449,52698.5006562,97752450.5449
885,ES2410008,Garganta de Obarra,ARAGÓN,B,735.599700646,16073.7792839,7355997.00646
886,ES2410009,Congosto de Ventamillo,ARAGÓN,B,246.994958617,7178.9848293,2469949.58617
887,ES2410010,Monte Pacino,ARAGÓN,B,509.793638109,9620.87382209,5097936.38109
888,ES2410011,Cabecera del río Aguas Limpias,ARAGÓN,B,3045.68626033,29620.7263928,30456862.6033
889,ES2410012,Foz de Biniés,ARAGÓN,B,166.589833237,5329.10403987,1665898.33237
890,ES2410013,Macizo de Cotiella,ARAGÓN,B,8275.33327914,63603.9506376,82753332.7914
891,ES2410014,Garcipollera - Selva de Villanúa,ARAGÓN,B,3898.87344079,32045.3887555,38988734.4079
892,ES2410015,Monte peiró - Arguís,ARAGÓN,B,1549.20677886,25497.5266797,15492067.7886
893,ES2410016,Santa María de Ascaso,ARAGÓN,B,191.30607575,8396.86083845,1913060.7575
894,ES2410017,Río Aragón (Jaca),ARAGÓN,B,59.9344665636,10189.2897668,599344.665636
895,ES2410018,Río Gállego (Ribera de Biescas),ARAGÓN,B,250.195584472,22766.4254507,2501955.84472
896,ES2410019,Río Cinca (Valle de Pineta),ARAGÓN,B,117.765646808,18808.828928,1177656.46808
897,ES2410021,Curso alto del río Aragón,ARAGÓN,B,145.979556919,16637.2156353,1459795.56919
898,ES2410022,Cuevas de Villanúa,ARAGÓN,B,0.12386751064,128.111105181,1238.6751064
899,ES2410023,Collarada y Canal de Ip,ARAGÓN,B,4027.04615364,36744.4527562,40270461.5364
900,ES2410024,Telera - Acumuer,ARAGÓN,B,5552.85218155,73902.2231704,55528521.8155
901,ES2410025,Sierra y Cañones de Guara,ARAGÓN,B,34662.6836691,145658.425245,346626836.691
902,ES2410026,Congosto de Sopeira,ARAGÓN,B,270.404473622,12128.2993649,2704044.73622
903,ES2410027,Río Aurín,ARAGÓN,B,91.0863152547,18155.3068334,910863.152547
904,ES2410029,Tendeñera,ARAGÓN,B,12814.9237542,61944.5745085,128149237.542
905,ES2410030,Serreta Negra,ARAGÓN,B,14062.4079621,109190.345009,140624079.621
906,ES2410031,Foz de Escarrilla -Cucuraza,ARAGÓN,B,1609.92627303,24969.9750799,16099262.7303
907,ES2410040,"Puertos de Panticosa, Bramatuero y Brazatos",ARAGÓN,B,3021.68265792,37755.1526173,30216826.5792
908,ES2410042,Sierra de Mongay,ARAGÓN,B,3193.24661118,37874.6389694,31932466.1118
909,ES2410044,Puerto de Otal - Cotefablo,ARAGÓN,B,1963.91170778,24896.306697,19639117.0778
910,ES2410045,Sobrepuerto,ARAGÓN,B,3468.96615465,31255.5094564,34689661.5465
911,ES2410046,Río Ésera,ARAGÓN,B,1758.45558078,50248.2411241,17584555.8078
912,ES2410048,Río Ara,ARAGÓN,B,2019.07917639,185800.017397,20190791.7639
913,ES2410049,Río Isábena,ARAGÓN,B,1992.54528476,138595.95235,19925452.8476
914,ES2410050,Cuenca del río Yesa,ARAGÓN,B,5599.92193643,36413.0339064,55999219.3643
915,ES2410051,Cuenca del río Airés,ARAGÓN,B,3742.07802049,31177.3343573,37420780.2049
916,ES2410052,Alto Valle del Cinca,ARAGÓN,B,14590.9563906,95659.928018,145909563.906
917,ES2410053,Chistau,ARAGÓN,B,10678.6444096,93340.0784666,106786444.096
918,ES2410054,Sierra Ferrera,ARAGÓN,B,8023.15305832,66009.3738759,80231530.5832
919,ES2410055,Sierra de Arro,ARAGÓN,B,1459.8940234,32807.4845417,14598940.234
920,ES2410056,Sierra de Chía - Congosto de Seira,ARAGÓN,B,8666.65468367,79192.4577631,86666546.8367
921,ES2410057,"Sierras de los Valles, Aísa y Borau",ARAGÓN,B,10769.0063712,82417.6210162,107690063.712
922,ES2410058,Río Veral,ARAGÓN,B,280.208436862,21395.9751834,2802084.36862
923,ES2410059,El Turbón,ARAGÓN,B,2821.89348624,23314.3206223,28218934.8624
924,ES2410060,Río Aragón - Canal de Berdún,ARAGÓN,B,981.730894273,66609.0738041,9817308.94273
925,ES2410061,Sierras de San Juan de la Peña y Peña Oroel,ARAGÓN,B,18185.958325,230736.21787,181859583.25
926,ES2410062,Río Gas,ARAGÓN,B,42.789469063,6257.65266265,427894.69063
927,ES2410064,Sierras de Santo Domingo y Caballera,ARAGÓN,B,30874.9457059,206002.256134,308749457.059
928,ES2410067,La Guarguera,ARAGÓN,B,516.604296882,63073.0983759,5166042.96882
929,ES2410068,Silves,ARAGÓN,B,2150.5254723,30503.6817505,21505254.723
930,ES2410069,Sierra de Esdolomada y Morrones de Güel,ARAGÓN,C,5413.80971416,46460.3717867,54138097.1416
931,ES2410070,Sierra del Castillo de Laguarres,ARAGÓN,B,3686.99919062,53671.1889929,36869991.9062
932,ES2410071,Congosto de Olvena,ARAGÓN,B,1882.74717501,20138.8001599,18827471.7501
933,ES2410072,Lagunas de Estaña,ARAGÓN,B,505.91248897,9188.08567692,5059124.8897
934,ES2410073,Ríos cinca y Alcanadre,ARAGÓN,B,6207.96294274,286671.776831,62079629.4274
935,ES2410074,Yesos de Barbastro,ARAGÓN,B,13771.0725363,135480.610816,137710725.363
936,ES2410075,Basal de Ballobar y Balsalet de Don Juan,ARAGÓN,B,228.611839142,7361.44449919,2286118.39142
937,ES2410076,Sierras de Alcubierre y Sigena,ARAGÓN,B,47049.7888734,293500.026441,470497888.734
938,ES2410084,Liberola - Serreta Negra,ARAGÓN,B,4918.42614862,88028.191743,49184261.4862
939,ES2410150,Cueva de los Moros,ARAGÓN,B,0.0625017500205,100.001400017,625.017500205
940,ES2410154,Turberas del Macizo de los Infiernos,ARAGÓN,B,50.2662403519,5161.74864601,502662.403519
941,ES2410155,Turberas de Acumuer,ARAGÓN,B,13.3022351208,2136.34449549,133022.351208
942,ES2420030,Sabinares del Puerto de Escandón,ARAGÓN,B,11605.5656526,87232.3420396,116055656.526
943,ES2420036,Puertos de Beceite,ARAGÓN,B,4664.40961654,46284.5575568,46644096.1654
944,ES2420037,Sierra de Javalambre,ARAGÓN,B,11568.8083931,61306.7795489,115688083.931
945,ES2420038,Castelfrío - Mas de Tarín,ARAGÓN,B,2206.37021308,20930.0564387,22063702.1308
946,ES2420039,Rodeno de Albarracín,ARAGÓN,B,3235.84859136,33910.2101866,32358485.9136
947,ES2420092,Barranco de Valdemesón - Azaila,ARAGÓN,B,617.545704168,11779.5271814,6175457.04168
948,ES2420093,Salada de Azaila,ARAGÓN,B,56.4643256174,2967.42144331,564643.256174
949,ES2420099,Sierra de Vizcuerno,ARAGÓN,B,2541.09596488,24067.4797723,25410959.6488
950,ES2420111,Montes de la Cuenca de Gallocanta,ARAGÓN,B,5328.02377672,72428.4025845,53280237.7672
951,ES2420112,Las Planetas - Claverías,ARAGÓN,B,2724.48223404,26318.6100359,27244822.3404
952,ES2420113,Parque Cultural del Río Martín,ARAGÓN,B,25389.2026506,135612.71656,253892026.506
953,ES2420114,Saladas de Alcañiz,ARAGÓN,B,650.799386339,13354.6085888,6507993.86339
954,ES2420115,Salada de Calanda,ARAGÓN,B,32.8691295327,2121.59619282,328691.295327
955,ES2420116,Río Mezquín y Oscuros,ARAGÓN,B,453.617099901,43105.6865852,4536170.99901
956,ES2420117,Río Bergantes,ARAGÓN,B,241.060729979,29562.1199047,2410607.29979
957,ES2420118,Río Algars,ARAGÓN,B,472.400795137,119963.156587,4724007.95137
958,ES2420119,Els Ports de Beseit,ARAGÓN,B,10158.9661004,65631.8954608,101589661.004
959,ES2420120,Sierra de Fonfría,ARAGÓN,B,11338.7326793,87178.4449293,113387326.793
960,ES2420121,Yesos de Barrachina y Cutanda,ARAGÓN,B,1534.71368739,33647.7450126,15347136.8739
961,ES2420122,Sabinar de El Villarejo,ARAGÓN,B,1500.32969875,16465.1221321,15003296.9875
962,ES2420123,Sierra Palomera,ARAGÓN,B,4409.47723983,36942.3852869,44094772.3983
963,ES2420124,Muelas y Estrechos del río Guadalope,ARAGÓN,B,19175.396973,141261.758136,191753969.73
964,ES2420125,Rambla de las Truchas,ARAGÓN,B,2397.44314564,23793.6772428,23974431.4564
965,ES2420126,Maestrazgo y Sierra de Gúdar,ARAGÓN,B,81048.0441473,260564.967342,810480441.473
966,ES2420128,Estrechos del río Mijares,ARAGÓN,B,1255.32191222,35337.9343024,12553219.1222
967,ES2420129,Sierra de Javalambre II,ARAGÓN,B,53257.9506012,240273.793986,532579506.012
968,ES2420131,Los Yesares y Laguna de Tortajada,ARAGÓN,B,2772.27599513,23692.1816143,27722759.9513
969,ES2420132,"Altos de Marimezquita, Los Pinarejos y Muela de Cascante",ARAGÓN,B,3272.37335594,25105.1473219,32723733.5594
970,ES2420133,Loma de Centellas,ARAGÓN,B,917.472386707,16269.0283077,9174723.86707
971,ES2420134,Sabinar de San Blas,ARAGÓN,B,5029.22057545,41717.1401137,50292205.7545
972,ES2420135,Cuenca del Ebrón,ARAGÓN,B,21836.9914942,111793.931126,218369914.942
973,ES2420136,Sabinares de Saldón y Valdecuenca,ARAGÓN,B,9217.55805719,52630.25737,92175580.5719
974,ES2420137,Los Cuadrejones - Dehesa del Saladar,ARAGÓN,B,54.7670671569,3679.54622895,547670.671569
975,ES2420138,Valdecabriel - Las Tejeras,ARAGÓN,B,11846.3731753,70221.4379695,118463731.753
976,ES2420139,Alto Tajo y Muela de San Juan,ARAGÓN,B,6887.87173402,47253.5428922,68878717.3402
977,ES2420140,Estrechos del Guadalaviar,ARAGÓN,B,2246.56035353,32419.7287915,22465603.5353
978,ES2420141,Tremedales de Orihuela,ARAGÓN,B,12854.9195294,75238.1739619,128549195.294
979,ES2420142,Sabinar de Monterde de Albarracín,ARAGÓN,B,14018.8597311,75459.010285,140188597.311
980,ES2420145,Cueva de Baticambras,ARAGÓN,B,0.527888089099,290.624300011,5278.88089099
981,ES2420146,Cueva de la Solana,ARAGÓN,B,0.0506254500053,90.0004000038,506.254500053
982,ES2420147,Cueva de la Humera,ARAGÓN,B,0.999989500045,399.997900006,9999.89500045
983,ES2420148,Cueva del Recuenco,ARAGÓN,B,0.0466284493785,86.375300003,466.284493785
984,ES2420149,Sima del Polo,ARAGÓN,B,0.0553718753182,94.1250000057,553.718753182
985,ES2430007,Foz de Salvatierra,ARAGÓN,B,530.708756064,11751.1360217,5307087.56064
986,ES2430028,Moncayo,ARAGÓN,B,9937.14263929,65089.5708855,99371426.3929
987,ES2430032,El Planerón,ARAGÓN,B,1139.08535921,24441.5241516,11390853.5921
988,ES2430033,Efesa de la Villa,ARAGÓN,B,1270.18627618,21113.7493279,12701862.7618
989,ES2430034,Puerto de Codos - Encinacorba,ARAGÓN,B,1239.36343928,16554.0205475,12393634.3928
990,ES2430035,Sierra de Santa Cruz - Puerto de Used,ARAGÓN,B,636.721748143,14120.41385,6367217.48143
991,ES2430041,Complejo lagunar de la Salada de Chiprana,ARAGÓN,B,154.825029275,5516.01839773,1548250.29275
992,ES2430043,Laguna de Gallocanta,ARAGÓN,B,2813.46100638,39439.2340957,28134610.0638
993,ES2430047,Sierras de Leyre y Orba,ARAGÓN,B,6908.58028478,75475.7338312,69085802.8478
994,ES2430063,Río Onsella,ARAGÓN,B,442.775500578,46085.8420664,4427755.00578
995,ES2430065,Río Arba de Luesia,ARAGÓN,B,328.65470991,29113.7216922,3286547.0991
996,ES2430066,Río Arba de Biel,ARAGÓN,B,583.756004474,58579.3210519,5837560.04474
997,ES2430077,Bajo Gállego,ARAGÓN,B,1309.12596113,83488.5480891,13091259.6113
998,ES2430078,Montes de Zuera,ARAGÓN,B,17273.4253033,63640.4131542,172734253.033
999,ES2430079,Loma Negra,ARAGÓN,B,7015.23815474,70250.2871422,70152381.5474
1000,ES2430080,El Castellar,ARAGÓN,B,12957.7235188,78742.9394212,129577235.188
1001,ES2430081,Sotos y mejanas del Ebro,ARAGÓN,B,1842.68653506,106212.467917,18426865.3506
1002,ES2430082,Monegros,ARAGÓN,B,35671.1766551,196527.39128,356711766.551
1003,ES2430083,Montes de Alfajarín - Saso de Osera,ARAGÓN,B,11693.1893844,46420.2595715,116931893.844
1004,ES2430085,Laguna de Plantados y Laguna de Agón,ARAGÓN,B,54.1016562136,2732.29534246,541016.562136
1005,ES2430086,Monte Alto y Siete Cabezos,ARAGÓN,B,3728.59733635,31494.1885454,37285973.3635
1006,ES2430087,Maderuela,ARAGÓN,B,690.939671359,11042.4604298,6909396.71359
1007,ES2430088,Barranco de Valdeplata,ARAGÓN,B,1030.36457278,15323.8155605,10303645.7278
1008,ES2430089,Sierra de Nava Alta - Puerto de la Chabola,ARAGÓN,B,9904.9577901,60129.7071571,99049577.901
1009,ES2430090,Dehesa de Rueda y Montolar,ARAGÓN,C,3944.94408621,34883.7461647,39449440.8621
1010,ES2430091,Planas y estepas de la margen derecha del Ebro,ARAGÓN,B,43146.4462523,182284.409058,431464462.523
1011,ES2430094,Meandros del Ebro,ARAGÓN,B,1106.51075408,78127.0757404,11065107.5408
1012,ES2430095,Bajo Martín,ARAGÓN,B,267.555835811,25443.9404018,2675558.35811
1013,ES2430096,"Río Guadalope, Val de Fabara y Val de Pilas",ARAGÓN,B,5643.37061528,61551.029682,56433706.1528
1014,ES2430097,Río Matarranya,ARAGÓN,B,1990.97315989,156713.074058,19909731.5989
1015,ES2430098,Cueva Honda,ARAGÓN,B,0.994381592164,398.875700003,9943.81592164
1016,ES2430100,Hoces del Jalón,ARAGÓN,B,5199.35952834,35341.8851912,51993595.2834
1017,ES2430101,Muelas del Jiloca: El Campo y La Torreta,ARAGÓN,C,9431.15728759,61259.9826665,94311572.8759
1018,ES2430102,Sierra Vicort,ARAGÓN,B,10409.6179603,114896.571935,104096179.603
1019,ES2430103,Sierras de Algairén,ARAGÓN,B,4214.32628746,62559.2180278,42143262.8746
1020,ES2430104,Riberas del Jalón (Bubierca - Ateca),ARAGÓN,B,174.31116625,18828.5608147,1743111.6625
1021,ES2430105,Hoces del río Mesa,ARAGÓN,C,5299.46805945,33738.9930815,52994680.5945
1022,ES2430106,Los Romerales - Cerropozuelo,ARAGÓN,B,7899.38217538,81130.1163253,78993821.7538
1023,ES2430107,Sierras de Pardos y Santa Cruz,ARAGÓN,B,5671.61988122,56089.4732117,56716198.8122
1024,ES2430108,Balsa Grande y Balsa Pequeña,ARAGÓN,B,16.1774540118,1741.86288904,161774.540118
1025,ES2430109,Hoces de Torralba -Río Piedra,ARAGÓN,B,3036.65395136,26818.1343573,30366539.5136
1026,ES2430110,Alto huerva - Sierra de Herrera,ARAGÓN,B,22192.4913802,88396.5026975,221924913.802
1027,ES2430127,Sima del Árbol,ARAGÓN,B,0.0600391675043,98.3255786775,600.391675043
1028,ES2430143,Cueva del Mármol,ARAGÓN,B,0.063590625003,100.875000004,635.90625003
1029,ES2430144,Cueva del Sudor,ARAGÓN,B,0.0302813390633,69.6251000025,302.813390633
1030,ES2430151,Cueva del Muerto,ARAGÓN,B,0.0853657725032,116.875100004,853.657725032
1031,ES2430152,"Galachos de la Alfranca de Pastriz, La Cartuja y El Burgo de Ebro",ARAGÓN,B,804.830426799,18274.3495016,8048304.26799
1032,ES2430153,La Lomaza de Belchite,ARAGÓN,B,1192.92817239,15854.3085553,11929281.7239
1033,ES0000015,Sierra y Cañones de Guara,ARAGÓN,A,81411.9672347,176324.434125,814119672.347
1034,ES0000017,Cuenca de Gallocanta,ARAGÓN,A,15221.4167383,71958.0990926,152214167.383
1035,ES0000136,Estepas de Belchite - El Planerón - La Lomaza,ARAGÓN,A,25001.2591154,102569.36086,250012591.154
